"yr","blk","a1","a2","a3","a4","a5","a7","a8","a9","a10","a11","a12","bonus","pf","welfare","mwdays","nwdays","wdays","costop","expshare","mult"
"24","A","217935","99999",2,"9999","25119","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13.38461538
"24","A","217936","99999",2,"9999","25119","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13.38461538
"24","A","217937","99999",2,"9999","25123","33","99",1,"9999",1,1,0,14890,72303,305,0,305,39523991,0,4
"24","A","217938","99999",2,"9999","25122","33","99",2,"9999",1,1,0,0,223907,302,0,302,11307510,0,12
"24","A","217939","99999",2,"9999","25129","33","99",2,"9999",1,1,32700,53686,3600,304,0,304,2428971,0,5
"24","A","217940","99999",2,"9999","25123","33","99",2,"9999",1,1,0,0,760314,304,0,304,227275544,0,13
"24","A","217941","99999",2,"9999","25123","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,12.75
"24","A","217942","99999",2,"9999","25994","33","99",2,"9999",1,1,326611,325404,253841,300,0,300,66591721,0,28
"24","A","217943","99999",2,"9999","25129","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,12.5
"24","A","217944","99999",2,"9999","25122","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,13.33333333
"24","A","217945","99999",2,"9999","25123","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217946","99999",2,"9999","25123","33","99",1,"9999",1,1,47850,108351,378098,307,0,307,48792347,0,12.75
"24","A","217947","99999",2,"9999","25123","33","99",2,"9999",1,1,510917,430640,117898,304,0,304,19913975,0,13
"24","A","217948","99999",2,"9999","25123","33","99",1,"9999",1,1,48500,0,56814,301,0,301,76311973,0,11.83333333
"24","A","217949","99999",2,"9999","25129","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.5
"24","A","217950","99999",2,"9999","25123","33","99",2,"9999",1,2,0,0,0,0,25,25,29706,0,13
"24","A","217951","99999",2,"9999","24105","33","99",1,"9999",1,1,45800,150235,5865,300,0,300,98394873,0,12.5
"24","A","217952","99999",2,"9999","25133","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217953","99999",2,"9999","23955","33","99",2,"9999",1,1,86000,283270,444604,303,0,303,13712964,0,12.5
"24","A","217954","99999",2,"9999","25123","33","99",2,"9999",1,1,1322773,2557043,207397,300,0,300,32743137,0,13
"24","A","217955","99999",2,"9999","25123","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217956","99999",2,"9999","25139","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217957","99999",2,"9999","25139","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,11.83333333
"24","A","217958","99999",2,"9999","25139","33","99",2,"9999",1,1,0,0,0,295,0,295,1104273,0,13
"24","A","217959","99999",2,"9999","25139","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,11.83333333
"24","A","217960","99999",2,"9999","25131","33","99",2,"9999",1,1,40604,44798,221815,311,0,311,47627000,0,11.83333333
"24","A","217961","99999",2,"9999","25139","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217962","99999",2,"9999","25131","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217963","99999",2,"9999","25131","33","99",1,"9999",1,1,741079,803066,479044,304,0,304,265920131,0,13.38461538
"24","A","217964","99999",2,"9999","25133","33","99",1,"9999",1,1,45333,190109,0,290,0,290,2586807,0,13
"24","A","217965","99999",2,"9999","25133","33","99",2,"9999",1,1,49000,100143,5000,295,0,295,29320706,0,13
"24","A","217966","99999",2,"9999","25139","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217967","99999",2,"9999","25139","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","217968","99999",2,"9999","25910","33","99",2,"9999",1,1,2048497,9245856,3203440,303,0,303,5093085500,0,5
"24","A","217969","99999",2,"9999","25910","33","99",2,"9999",1,2,0,0,0,0,292,292,675065,0,14.04347826
"24","A","217970","99999",2,"9999","25910","33","99",2,"9999",1,1,0,0,0,293,0,293,21745260,0,15.07692308
"24","A","217971","99999",2,"9999","27104","33","99",2,"9999",1,1,472252,651955,149763,305,0,305,46233158,0,15.07692308
"24","A","217972","99999",2,"9999","29301","33","99",2,"9999",1,1,740457,701493,397407,305,60,365,85150555,0,12.71428571
"24","A","217973","99999",2,"9999","25910","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,11.6
"24","A","217974","99999",2,"9999","25910","33","99",2,"9999",1,1,140292,293138,135440,306,0,306,45971108,0,15.07692308
"24","A","217975","99999",2,"9999","28299","33","99",2,"9999",1,1,963114,521161,562274,307,0,307,97253361,0,15.07692308
"24","A","217976","99999",2,"9999","25910","33","99",2,"9999",1,1,14245049,11808000,12283000,301,0,301,2641078998,0,14.83333333
"24","A","217977","99999",2,"9999","25910","33","99",1,"9999",1,1,0,358248,204938,305,0,305,25530675,0,15.07692308
"24","A","217978","99999",2,"9999","25119","33","99",2,"9999",1,1,0,63147,690950,305,0,305,86134333,0,12.71428571
"24","A","217979","99999",2,"9999","25910","33","99",2,"9999",1,1,1643108,4508914,6319378,307,0,307,222970431,0,15.07692308
"24","A","217980","99999",2,"9999","25910","33","99",2,"9999",1,1,0,346000,1456000,305,0,305,74232000,0,15.07692308
"24","A","217981","99999",2,"9999","25910","33","99",2,"9999",1,1,0,0,902020,307,0,307,44931404,0,15.07692308
"24","A","217982","99999",2,"9999","29301","33","99",1,"9999",1,1,4190274,1210550,4546880,303,0,303,528809380,0,14.04347826
"24","A","217983","99999",2,"9999","25910","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,14.04347826
"24","A","217984","99999",2,"9999","25910","33","99",1,"9999",1,1,1030430,1509609,113827,298,0,298,22782412,0,14.04347826
"24","A","217985","99999",2,"9999","25999","33","99",2,"9999",1,1,1694475,313486,620867,304,0,304,145205569,0,14.04347826
"24","A","217986","99999",2,"9999","25920","33","99",1,"9999",1,1,0,0,2402346,303,0,303,68113014,0,12.75
"24","A","217987","99999",2,"9999","32111","33","99",2,"9999",1,1,0,0,2532,234,0,234,472433,0,12
"24","A","217988","99999",2,"9999","25920","33","99",1,"9999",1,1,119560,0,90168,301,0,301,5925146,0,11
"24","A","217989","99999",2,"9999","25920","33","99",2,"9999",1,1,231720,573033,370414,305,0,305,358840162,0,5
"24","A","217990","99999",2,"9999","25920","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,10.5
"24","A","217991","99999",2,"9999","25920","33","99",2,"9999",1,1,0,39900,65600,260,0,260,2339300,0,12.25
"24","A","217992","99999",2,"9999","25920","33","99",2,"9999",1,1,566080,1086000,854000,305,0,305,238195000,0,13.45454545
"24","A","217993","99999",2,"9999","29301","33","99",2,"9999",1,1,1135941,1678353,1991292,305,0,305,138127319,0,13.45454545
"24","A","217994","99999",2,"9999","25920","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,14.83333333
"24","A","217995","99999",2,"9999","25920","33","99",2,"9999",1,1,62500,35159,363069,305,0,305,11636574,0,14.04347826
"24","A","217996","99999",2,"9999","25920","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.25
"24","A","217997","99999",2,"9999","25920","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,13.45454545
"24","A","217998","99999",2,"9999","25920","33","99",2,"9999",1,1,608454,0,322626,297,0,297,30718183,0,14.83333333
"24","A","217999","99999",2,"9999","25920","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13.45454545
"24","A","218000","99999",2,"9999","25920","33","99",2,"9999",1,1,0,5434000,7193000,317,0,317,1949452000,0,13.45454545
"24","A","218001","99999",2,"9999","25920","33","99",2,"9999",1,1,194380,0,163545,304,0,304,17329119,0,12.71428571
"24","A","218002","99999",2,"9999","25920","33","99",1,"9999",1,1,136886,0,17140,305,0,305,57925077,0,13.45454545
"24","A","218003","99999",2,"9999","25920","33","99",2,"9999",1,1,615500,59168,2717179,307,0,307,72350042,0,14.83333333
"24","A","218004","99999",2,"9999","25920","33","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218005","99999",2,"9999","25920","33","99",2,"9999",1,1,58027,0,16862,299,0,299,8153162,0,14.04347826
"24","A","218006","99999",2,"9999","26529","33","99",2,"9999",1,1,0,10150,12250,26,0,26,559570,0,13.45454545
"24","A","218007","99999",2,"9999","25920","33","99",2,"9999",1,1,0,109566,91480,303,0,303,7424264,0,14.04347826
"24","A","218008","99999",2,"9999","25113","33","99",2,"9999",1,1,449529,1118697,2148966,304,0,304,268812783,0,13.45454545
"24","A","218009","99999",2,"9999","25920","33","99",2,"9999",1,1,0,0,13667,302,0,302,21370411,0,12.71428571
"24","A","218010","99999",2,"9999","25920","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,14.04347826
"24","A","218011","99999",2,"9999","27104","33","99",1,"9999",1,1,1600392,612994,1044822,302,0,302,223456054,0,12.71428571
"24","A","218012","99999",2,"9999","25119","33","99",2,"9999",1,1,121000,0,220850,301,0,301,46620715,0,14.04347826
"24","A","218013","99999",2,"9999","25920","33","99",2,"9999",1,1,972940,1529369,2006178,308,0,308,171684341,0,14.04347826
"24","A","218014","99999",2,"9999","25920","33","99",2,"9999",1,1,2550000,632037,963509,308,0,308,143966688,0,15.07692308
"24","A","218015","99999",2,"9999","25920","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,14.04347826
"24","A","218016","99999",2,"9999","25934","33","99",2,"9999",1,1,28966,42837,26254,317,0,317,14946845,0,7
"24","A","218017","99999",2,"9999","25932","33","99",1,"9999",1,1,45500,0,124032,305,0,305,7701172,0,3.5
"24","A","218018","99999",2,"9999","32300","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,12.57142857
"24","A","218019","99999",2,"9999","25931","33","99",2,"9999",1,1,0,4366,39658,296,0,296,5723854,0,11.6
"24","A","218020","99999",2,"9999","30913","33","99",1,"9999",1,1,748543,574579,445564,300,0,300,49946166,0,13.45454545
"24","A","218021","99999",2,"9999","25934","33","99",2,"9999",1,5,0,0,0,0,0,0,0,0,0
"24","A","218022","99999",2,"9999","22207","33","99",2,"9999",1,1,3448122,817050,930818,296,0,296,128520892,0,14.04347826
"24","A","218023","99999",2,"9999","25999","33","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218024","99999",2,"9999","25999","33","99",2,"9999",1,1,0,0,0,177,0,177,7616733,0,2.5
"24","A","218025","99999",2,"9999","25999","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,3.5
"24","A","218026","99999",2,"9999","25999","33","99",1,"9999",1,1,132685,23429,867019,312,0,312,81669133,0,3.5
"24","A","218027","99999",2,"9999","25994","33","99",2,"9999",1,1,8100,25069,11664,298,0,298,14952430,0,12.71428571
"24","A","218028","99999",2,"9999","25999","33","99",1,"9999",1,1,164800,75001,10012,295,0,295,20901835,0,4
"24","A","218029","99999",2,"9999","25999","33","99",2,"9999",1,1,0,0,0,305,0,305,6374352,0,11.33333333
"24","A","218030","99999",2,"9999","28221","33","99",2,"9999",1,1,0,43099,498179,315,0,315,35675858,0,14.83333333
"24","A","218031","99999",2,"9999","25999","33","99",1,"9999",1,1,643330,554604,687063,300,0,300,123715088,0,2.5
"24","A","218032","99999",2,"9999","25999","33","99",1,"9999",1,2,0,0,0,0,295,295,92374,0,3.5
"24","A","218033","99999",2,"9999","25999","33","99",2,"9999",1,1,2296744,3062325,612465,305,0,305,364025500,0,4
"24","A","218034","99999",2,"9999","25991","33","99",2,"9999",1,1,42238,72407,23425,270,0,270,19532119,0,13.66666667
"24","A","218035","99999",2,"9999","25994","33","99",2,"9999",1,1,0,0,18500,240,0,240,7040536,0,11.6
"24","A","218036","99999",2,"9999","25999","33","99",1,"9999",1,1,11160,63233,15465,148,0,148,2864904,0,11.33333333
"24","A","218037","99999",2,"9999","25994","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.71428571
"24","A","218038","99999",2,"9999","25999","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,12.57142857
"24","A","218039","99999",2,"9999","25994","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,15.07692308
"24","A","218040","99999",2,"9999","25999","33","99",2,"9999",1,1,0,95983,87016,302,0,302,10131164,0,12
"24","A","218041","99999",2,"9999","25999","33","99",2,"9999",1,1,135820,207074,15083,304,0,304,108018791,0,11
"24","A","218042","99999",2,"9999","25999","33","99",1,"9999",1,1,0,0,200000,304,0,304,22362334,0,10.5
"24","A","218043","99999",2,"9999","25994","33","99",2,"9999",1,1,55000,0,0,301,0,301,33525517,0,11.33333333
"24","A","218044","99999",2,"9999","25999","33","99",1,"9999",1,1,0,40581,3530,213,0,213,811018,0,12.75
"24","A","218045","99999",2,"9999","28191","33","99",2,"9999",1,1,657440,472114,312923,304,0,304,49510616,17,12.57142857
"24","A","218046","99999",2,"9999","20294","33","99",1,"9999",1,1,362000,1146025,132750,300,0,300,34983696,0,13.66666667
"24","A","218047","99999",2,"9999","25999","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,12.25
"24","A","218048","99999",2,"9999","25991","33","99",1,"9999",1,1,350406,294879,196906,304,0,304,18026684,0,13.66666667
"24","A","218049","99999",2,"9999","25999","33","99",2,"9999",1,1,40062,0,16025,258,0,258,4463731,0,12.75
"24","A","218050","99999",2,"9999","25999","33","99",1,"9999",1,5,0,0,0,0,0,0,0,0,0
"24","A","218051","99999",2,"9999","25999","33","99",2,"9999",1,1,19000,25635,4160,209,0,209,1245644,0,12.75
"24","A","218052","99999",2,"9999","25999","33","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218053","99999",2,"9999","25999","33","99",2,"9999",1,1,354380,189342,145458,316,0,316,76616041,0,12.25
"24","A","218054","99999",2,"9999","25999","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.57142857
"24","A","218055","99999",2,"9999","25999","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.71428571
"24","A","218056","99999",2,"9999","25999","33","99",2,"9999",1,1,489610,566683,377933,306,0,306,50043720,0,11.6
"24","A","218057","99999",2,"9999","25991","33","99",2,"9999",1,1,489962,44857,455529,315,0,315,41488482,0,15.07692308
"24","A","218058","99999",2,"9999","25993","33","99",1,"9999",1,1,287738,414839,362910,303,0,303,366245830,0,14.83333333
"24","A","218059","99999",2,"9999","25994","33","99",2,"9999",1,1,0,0,109136,300,0,300,19377201,0,14.04347826
"24","A","218060","99999",2,"9999","25999","33","99",2,"9999",1,1,821413,296950,112212,300,0,300,151412307,0,12.71428571
"24","A","218061","99999",2,"9999","25999","33","99",2,"9999",1,1,2796750,0,1607988,301,0,301,262685764,0,11.6
"24","A","218062","99999",2,"9999","25999","33","99",1,"9999",1,1,45000,2094000,6998000,313,0,313,395159000,0,12.57142857
"24","A","218063","99999",2,"9999","29301","33","99",2,"9999",1,1,8023188,4250000,13360000,249,0,249,448574059,0,14.04347826
"24","A","218064","99999",2,"9999","25920","33","99",1,"9999",1,1,2559763,976188,939942,307,0,307,41595573,0,12.57142857
"24","A","218065","99999",2,"9999","25999","33","99",2,"9999",1,1,345182,0,456820,302,0,302,47035343,0,14.04347826
"24","A","218066","99999",2,"9999","28199","33","99",1,"9999",1,1,0,9889047,4830451,279,0,279,1503200310,0,12.57142857
"24","A","218067","99999",2,"9999","25999","33","99",2,"9999",1,1,1083349,697351,698704,299,0,299,136603169,0,12.71428571
"24","A","218068","99999",2,"9999","25999","33","99",2,"9999",1,1,332142,404659,261488,303,0,303,8845606,0,15.07692308
"24","A","218069","99999",2,"9999","25999","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,14.04347826
"24","A","218070","99999",2,"9999","28132","33","99",2,"9999",1,1,0,356662,0,170,0,170,3271909,0,12.71428571
"24","A","218071","99999",2,"9999","25996","33","99",2,"9999",1,1,1205450,0,657532,304,0,304,121039138,0,15.07692308
"24","A","218072","99999",2,"9999","25999","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13.45454545
"24","A","218073","99999",2,"9999","25994","33","99",2,"9999",1,1,0,106868,455390,304,0,304,37942134,0,12.71428571
"24","A","218074","99999",2,"9999","25999","33","99",1,"9999",1,1,318681,627802,1024889,305,0,305,127194357,0,13.45454545
"24","A","218075","99999",2,"9999","27320","33","99",2,"9999",1,1,192000,440460,251000,304,0,304,375972000,0,14.04347826
"24","A","218076","99999",2,"9999","20299","33","99",2,"9999",1,1,97140,160835,499380,305,0,305,53795168,0,14.04347826
"24","A","218077","99999",2,"9999","25991","33","99",2,"9999",1,1,892400,678094,1758685,293,0,293,173054537,0,12.71428571
"24","A","218078","99999",2,"9999","25999","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.71428571
"24","A","218079","99999",2,"9999","25999","33","99",2,"9999",1,1,412000,0,1443000,304,0,304,215081000,0,14.04347826
"24","A","218080","99999",2,"9999","29304","33","99",2,"9999",1,1,0,173861,1415133,265,0,265,320706711,0,14.04347826
"24","A","218081","99999",2,"9999","25999","33","99",2,"9999",1,1,329000,0,1082929,297,0,297,140582577,0,14.04347826
"24","A","218082","99999",2,"9999","25999","33","99",1,"9999",1,1,0,1653000,3275000,313,0,313,838893000,17,14.04347826
"24","A","218083","99999",2,"9999","26109","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,5.5
"24","A","218084","99999",2,"9999","26109","33","99",2,"9999",1,1,513000,2663300,7430000,287,0,287,519370000,0,6.5
"24","A","218085","99999",2,"9999","26101","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,8
"24","A","218086","99999",2,"9999","26101","33","99",1,"9999",1,1,0,844252,725819,302,0,302,62898737,0,5
"24","A","218087","99999",2,"9999","26109","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,11
"24","A","218088","99999",2,"9999","23101","33","99",2,"9999",1,1,165496,0,193010,299,0,299,11183597,0,9
"24","A","218089","99999",2,"9999","26109","33","99",2,"9999",1,1,1407060,1542000,3751000,302,0,302,215997000,0,6.5
"24","A","218090","99999",2,"9999","26109","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,5
"24","A","218091","99999",2,"9999","26104","33","99",2,"9999",1,1,872351,1296165,2747687,305,0,305,120649760,0,5.5
"24","A","218092","99999",2,"9999","26104","33","99",2,"9999",1,1,106009,222834,2864735,304,0,304,44419884,0,8
"24","A","218093","99999",2,"9999","26109","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,9
"24","A","218094","99999",2,"9999","26109","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,11
"24","A","218095","99999",2,"9999","26517","33","99",1,"9999",1,1,3330522,1013120,172609,300,0,300,115341018,0,2.5
"24","A","218096","99999",2,"9999","26517","33","99",2,"9999",1,1,0,0,0,134,0,134,578925,0,5.5
"24","A","218097","99999",2,"9999","26517","33","99",2,"9999",1,1,4622208,7629371,3285930,283,0,283,296728966,0,2.5
"24","A","218098","99999",2,"9999","26511","33","99",2,"9999",1,1,1215985,0,307074,248,0,248,62397993,0,5.5
"24","A","218099","99999",2,"9999","26521","33","99",2,"9999",1,1,144032,188431,165820,305,0,305,11219286,0,4.5
"24","A","218100","99999",2,"9999","26522","33","99",2,"9999",1,1,217500,796687,1102950,302,0,302,76920170,0,4.5
"24","A","218101","99999",2,"9999","27104","33","99",2,"9999",1,1,299600,933457,0,305,0,305,42719103,0,2.5
"24","A","218102","99999",2,"9999","27104","33","99",1,"9999",1,1,0,32129,0,80,0,80,994469,0,3
"24","A","218103","99999",2,"9999","27104","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,10.5
"24","A","218104","99999",2,"9999","27104","33","99",2,"9999",1,1,285000,262329,280949,305,0,305,97123497,0,2.5
"24","A","218105","99999",2,"9999","27104","33","99",1,"9999",1,1,164714,304226,411499,292,0,292,25988367,0,3
"24","A","218106","99999",2,"9999","27104","33","99",2,"9999",1,1,712130,4088570,1988640,298,0,298,79796363,0,10.5
"24","A","218107","99999",2,"9999","27104","33","99",1,"9999",1,1,57000,1195000,1652000,293,0,293,184493000,0,10
"24","A","218108","99999",2,"9999","27104","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,13
"24","A","218109","99999",2,"9999","27103","33","99",2,"9999",1,1,107046,0,120,305,0,305,31105966,0,10.5
"24","A","218110","99999",2,"9999","27104","33","99",2,"9999",1,1,911400,1464364,2756500,300,0,300,270772100,0,10.5
"24","A","218111","99999",2,"9999","27104","33","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218112","99999",2,"9999","27900","33","99",1,"9999",1,1,0,1963776,7692853,245,0,245,473581835,0,10
"24","A","218113","99999",2,"9999","27900","33","99",2,"9999",1,1,215000,248145,42000,307,0,307,34518741,0,13
"24","A","218114","99999",2,"9999","27104","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,18.5
"24","A","218115","99999",2,"9999","27102","33","99",1,"9999",1,1,1200000,1909000,3052000,308,0,308,223598000,10,13
"24","A","218116","99999",2,"9999","27104","33","99",2,"9999",1,1,896540,1740346,447950,304,0,304,226145530,0,18.5
"24","A","218117","99999",2,"9999","27101","33","99",2,"9999",1,1,200000,240691,324911,306,0,306,52820372,0,13
"24","A","218118","99999",2,"9999","27102","33","99",1,"9999",1,1,1723848,1247000,858000,302,0,302,413823000,0,13
"24","A","218119","99999",2,"9999","27201","33","99",1,"9999",1,1,118100,0,184426,305,0,305,96214466,0,2.5
"24","A","218120","99999",2,"9999","27202","33","99",2,"9999",1,1,0,108528,395,300,0,300,27830322,0,2.5
"24","A","218121","99999",2,"9999","27310","33","99",2,"9999",1,5,0,0,0,0,0,0,0,0,0
"24","A","218122","99999",2,"9999","27320","33","99",2,"9999",1,1,905175,0,421109,305,0,305,216766904,0,6.5
"24","A","218123","99999",2,"9999","27320","33","99",2,"9999",1,1,0,36000,0,280,0,280,62382000,0,3.5
"24","A","218124","99999",2,"9999","27320","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,6.5
"24","A","218125","99999",2,"9999","27339","33","99",2,"9999",1,1,0,0,0,302,0,302,8432612,0,3.5
"24","A","218126","99999",2,"9999","27339","33","99",2,"9999",1,1,1603623,5012634,9043627,304,0,304,1166679178,0,6
"24","A","218127","99999",2,"9999","27339","33","99",2,"9999",1,1,10153570,15544000,14789000,291,0,291,1767486000,0,8
"24","A","218128","99999",2,"9999","27339","33","99",2,"9999",1,1,3462252,1894506,2801348,294,0,294,129979602,0,8
"24","A","218129","99999",2,"9999","27400","33","99",2,"9999",1,1,0,397000,200000,305,0,305,48895000,0,5.5
"24","A","218130","99999",2,"9999","27400","33","99",1,"9999",1,1,0,734443,796221,299,0,299,221568652,0,5.5
"24","A","218131","99999",2,"9999","27509","33","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218132","99999",2,"9999","27501","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,21
"24","A","218133","99999",2,"9999","27201","33","99",1,"9999",1,1,0,0,10000,303,0,303,17605000,0,2.5
"24","A","218134","99999",2,"9999","27900","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,6
"24","A","218135","99999",2,"9999","27900","33","99",2,"9999",1,1,404000,431672,527208,303,0,303,59170455,0,2.5
"24","A","218136","99999",2,"9999","27900","33","99",1,"9999",1,1,0,409063,194415,301,0,301,37604294,0,6
"24","A","218137","99999",2,"9999","27900","33","99",2,"9999",1,1,99700,8000,5000,307,0,307,40773000,0,7.5
"24","A","218138","99999",2,"9999","27104","33","99",2,"9999",1,1,270000,0,309541,305,0,305,47628116,0,6
"24","A","218139","99999",2,"9999","28191","33","99",2,"9999",1,1,204505,0,743369,300,0,300,196477834,0,6
"24","A","218140","99999",2,"9999","27900","33","99",2,"9999",1,2,0,0,0,0,0,0,308560,0,12.5
"24","A","218141","99999",2,"9999","27900","33","99",2,"9999",1,1,1668980,1851900,1258384,307,0,307,281753880,0,7.5
"24","A","218142","99999",2,"9999","27900","33","99",2,"9999",1,1,976664,1720447,1285616,281,0,281,102132676,0,12.5
"24","A","218143","99999",2,"9999","28110","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,11
"24","A","218144","99999",2,"9999","25999","33","99",1,"9999",1,1,14815,46296,9415,304,0,304,1919257,0,6.5
"24","A","218145","99999",2,"9999","28110","33","99",1,"9999",1,1,35742,57927,17981,300,0,300,6635894,0,6.5
"24","A","218146","99999",2,"9999","28110","33","99",1,"9999",1,4,0,0,0,0,0,0,0,0,13.33333333
"24","A","218147","99999",2,"9999","28110","33","99",2,"9999",1,1,0,0,42512,306,0,306,13686675,0,11
"24","A","218148","99999",2,"9999","28110","33","99",2,"9999",1,1,0,64634,0,298,0,298,11795498,0,13.33333333
"24","A","218149","99999",2,"9999","28110","33","99",1,"9999",1,1,0,0,16796,301,0,301,1115119,0,13.33333333
"24","A","218150","99999",2,"9999","28110","33","99",2,"9999",1,1,426435,275446,330794,304,0,304,26578418,0,15
"24","A","218151","99999",2,"9999","28120","33","99",2,"9999",1,1,854858,17154,15829,305,0,305,81742485,0,4
"24","A","218152","99999",2,"9999","28120","33","99",1,"9999",1,1,0,1346810,1444160,249,0,249,267515605,0,11.75
"24","A","218153","99999",2,"9999","28120","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,15
"24","A","218154","99999",2,"9999","24320","33","99",1,"9999",1,1,471186,840029,805232,304,0,304,178471197,0,14.77777778
"24","A","218155","99999",2,"9999","28120","33","99",2,"9999",1,1,0,45006,39578,253,35,288,4012176,0,15
"24","A","218156","99999",2,"9999","28120","33","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218157","99999",2,"9999","28132","33","99",2,"9999",1,1,3663000,6192000,5088000,299,0,299,113896000,19,14.77777778
"24","A","218158","99999",2,"9999","28120","33","99",2,"9999",1,2,0,0,0,0,54,54,55621,0,15
"24","A","218159","99999",2,"9999","28120","33","99",2,"9999",1,5,0,0,0,0,0,0,0,0,0
"24","A","218160","99999",2,"9999","20299","33","99",1,"9999",1,1,0,465576,2553621,309,0,309,380756999,0,15
"24","A","218161","99999",2,"9999","28132","33","99",1,"9999",1,1,868493,0,230770,305,0,305,259622480,0,8.5
"24","A","218162","99999",2,"9999","28132","33","99",2,"9999",1,1,0,0,137280,305,0,305,11320286,0,5
"24","A","218163","99999",2,"9999","28132","33","99",2,"9999",1,2,15000,46707,23632,0,305,305,5449866,0,4
"24","A","218164","99999",2,"9999","28132","33","99",2,"9999",1,2,0,0,0,0,54,54,119596,0,15
"24","A","218165","99999",2,"9999","28132","33","99",2,"9999",1,1,346880,288000,106000,306,0,306,20579550,0,15
"24","A","218166","99999",2,"9999","28132","33","99",2,"9999",1,1,127000,86948,177572,302,0,302,24787836,0,14.77777778
"24","A","218167","99999",2,"9999","28132","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,14.77777778
"24","A","218168","99999",2,"9999","28132","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,15
"24","A","218169","99999",2,"9999","28132","33","99",2,"9999",1,1,1426834,843899,1091479,303,0,303,188327493,0,15
"24","A","218170","99999",2,"9999","28131","33","99",2,"9999",1,1,0,1702962,2219563,305,0,305,195193542,0,15
"24","A","218171","99999",2,"9999","28132","33","99",2,"9999",1,1,966539,851725,226117,305,0,305,87663663,0,15
"24","A","218172","99999",2,"9999","28132","33","99",2,"9999",1,1,211356,587520,905456,295,0,295,138482682,0,15
"24","A","218173","99999",2,"9999","28140","33","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","218174","99999",2,"9999","28140","33","99",1,"9999",1,1,0,0,200000,301,0,301,23300000,0,11.75
"24","A","218175","99999",2,"9999","28140","33","99",2,"9999",1,4,0,0,0,0,0,0,0,0,12.75
